t,x1(t),x2(t),y1(t),y2(t),def(t)
13.3001146316528,-8.73958492279053,-10.2394857406616,0.776737213134766,0.77585643529892,-0.0408407358407605
13.3201150894165,-8.7380313873291,-10.2379932403564,0.776816427707672,0.77593320608139,-0.0411009251046273
13.3401155471802,-8.73666477203369,-10.2366380691528,0.776889324188232,0.77600371837616,-0.0413298326800564
13.3601160049438,-8.73546504974365,-10.2354412078857,0.776955723762512,0.776067852973938,-0.0415308022879985
13.3801164627075,-8.73443031311035,-10.2344064712524,0.777015626430511,0.776125371456146,-0.0417041558040588
13.4001169204712,-8.73355865478516,-10.2335357666016,0.777068853378296,0.77617621421814,-0.0418502084765223
13.4201173782349,-8.7328519821167,-10.2328281402588,0.777115285396576,0.776220321655273,-0.0419686379578454
13.4401178359985,-8.73231029510498,-10.2322854995728,0.777154922485352,0.776257574558258,-0.0420594473541789
13.4601182937622,-8.73193264007568,-10.2319087982178,0.777187645435333,0.776287972927094,-0.0421227958290202
13.4801187515259,-8.73172092437744,-10.2316970825195,0.777213394641876,0.776311457157135,-0.0421583610207446
13.5001192092896,-8.73171234130859,-10.2316122055054,0.777232229709625,0.776327908039093,-0.0421599266094689
13.5201196670532,-8.7318000793457,-10.2317609786987,0.777244091033936,0.776337385177612,-0.0421453470345768
13.5401201248169,-8.73207759857178,-10.2320508956909,0.777248978614807,0.776339948177338,-0.0420989988128996
13.5601205825806,-8.73252487182617,-10.2325010299683,0.777246952056885,0.776335537433624,-0.0420242321829466
13.5801210403442,-8.73313808441162,-10.2331142425537,0.777237951755524,0.776324272155762,-0.0419216811047709
13.6001214981079,-8.73391532897949,-10.2338914871216,0.777222216129303,0.77630615234375,-0.0417916674730562
13.6201219558716,-8.73485660552979,-10.2348327636719,0.777199685573578,0.776281297206879,-0.0416341910482808
13.6401224136353,-8.73596000671387,-10.235936164856,0.777170538902283,0.776249766349792,-0.0414495703819973
13.6601228713989,-8.73722553253174,-10.2372016906738,0.777134835720062,0.776211738586426,-0.0412378052530184
13.6801233291626,-8.73865222930908,-10.2386283874512,0.777092754840851,0.776167333126068,-0.0409990581196081
13.7001237869263,-8.74023914337158,-10.2402153015137,0.777044415473938,0.776116728782654,-0.0407334848837459
13.7201242446899,-8.74198436737061,-10.2419605255127,0.776990056037903,0.776059985160828,-0.040441410637322
13.7401247024536,-8.74392509460449,-10.2438259124756,0.776929795742035,0.775997459888458,-0.0401166182940975
13.7601251602173,-8.74595355987549,-10.2459154129028,0.776863873004913,0.77592921257019,-0.0397771204019187
13.780125617981,-8.74816131591797,-10.2481346130371,0.776792526245117,0.775855481624603,-0.0394076138716897
13.8001260757446,-8.75052642822266,-10.2505016326904,0.776715934276581,0.775776565074921,-0.0390117679373997
13.8201265335083,-8.75304317474365,-10.2530193328857,0.776634395122528,0.775692701339722,-0.0385905419064493
13.840126991272,-8.75570869445801,-10.2556848526001,0.776548147201538,0.775604128837585,-0.0381444167890293
13.8601274490356,-8.75852108001709,-10.2584972381592,0.77645742893219,0.775511145591736,-0.0376737050777068
13.8801279067993,-8.76147842407227,-10.2614545822144,0.776362597942352,0.775413930416107,-0.03717873446111
13.900128364563,-8.76461696624756,-10.2645168304443,0.776263833045959,0.775312900543213,-0.0366534462452462
13.9201288223267,-8.76786422729492,-10.267749786377,0.776161551475525,0.775208294391632,-0.0361099595494387
13.9401292800903,-8.77120590209961,-10.2711639404297,0.776056051254272,0.775100409984589,-0.0355506659389713
13.960129737854,-8.77474975585938,-10.2746467590332,0.775947570800781,0.774989664554596,-0.0349575488062431
13.9801301956177,-8.77840137481689,-10.2782859802246,0.775836527347565,0.774876296520233,-0.0343463976931217
14.0001306533813,-8.78217792510986,-10.2820606231689,0.775723218917847,0.774760663509369,-0.0337143451148688
14.020131111145,-8.78604316711426,-10.28600025177,0.775608003139496,0.774643123149872,-0.0330674472310032
14.0401315689087,-8.79006195068359,-10.2900342941284,0.775491178035736,0.774523973464966,-0.0323948664290433
14.0601320266724,-8.79420852661133,-10.2941837310791,0.775373101234436,0.774403631687164,-0.0317009073458126
14.080132484436,-8.79847431182861,-10.2984495162964,0.775254130363464,0.774282336235046,-0.0309870096868966
14.1001329421997,-8.80285453796387,-10.302830696106,0.77513462305069,0.774160504341125,-0.0302539677914775
14.1201333999634,-8.80734729766846,-10.3073225021362,0.775014877319336,0.77403849363327,-0.0295021050214447
14.1401338577271,-8.8119478225708,-10.3119230270386,0.774895310401917,0.773916602134705,-0.0287322182025805
14.1601343154907,-8.81665325164795,-10.3166284561157,0.774776220321655,0.773795247077942,-0.0279447898049965
14.1801347732544,-8.82145977020264,-10.3214359283447,0.774657964706421,0.773674726486206,-0.0271404548972726
14.2001352310181,-8.82636451721191,-10.326340675354,0.774540901184082,0.773555338382721,-0.026319693647689
14.2201356887817,-8.83136367797852,-10.3313398361206,0.774425327777863,0.773437440395355,-0.0254831476069259
14.2401361465454,-8.83645343780518,-10.3364295959473,0.774311602115631,0.773321390151978,-0.0246314520251458
14.2601366043091,-8.84163093566895,-10.341607093811,0.774199962615967,0.773207485675812,-0.0237650887426241
14.2801370620728,-8.84689140319824,-10.3468675613403,0.774090826511383,0.773096024990082,-0.0228848545145855
14.3001375198364,-8.85223197937012,-10.3522081375122,0.773984432220459,0.772987365722656,-0.0219912289771117
14.3201379776001,-8.85764789581299,-10.3576240539551,0.773881137371063,0.772881746292114,-0.0210850089278783
14.3401384353638,-8.86313533782959,-10.363112449646,0.773781180381775,0.772779524326324,-0.0201668350039776
14.3601388931274,-8.86872959136963,-10.3686294555664,0.773684799671173,0.772680938243866,-0.0192308025860563
14.3801393508911,-8.87431907653809,-10.3742799758911,0.773592412471771,0.772586166858673,-0.018295575911493
14.4001398086548,-8.8799934387207,-10.3799657821655,0.773504078388214,0.772495567798615,-0.0173461611177017
14.4201402664185,-8.88572788238525,-10.3857040405273,0.77342015504837,0.772409319877625,-0.0163867047289044
14.4401407241821,-8.89151668548584,-10.3914928436279,0.773340821266174,0.772327721118927,-0.0154181630642608
14.4601411819458,-8.89735317230225,-10.3973293304443,0.773266315460205,0.772250890731812,-0.0144416544006093
14.4801416397095,-8.90323352813721,-10.4032096862793,0.773196816444397,0.772179126739502,-0.0134578146914987
14.5001420974731,-8.90915393829346,-10.4091300964355,0.773132503032684,0.772112548351288,-0.0124672822783701
14.5201425552368,-8.91511058807373,-10.4150867462158,0.773073554039001,0.772051334381104,-0.0114706952663218
14.5401430130005,-8.9211368560791,-10.4210376739502,0.773020088672638,0.771995663642883,-0.0104624677679436
14.5601434707642,-8.92712306976318,-10.4270839691162,0.772972345352173,0.771945595741272,-0.0094609460900467
14.5801439285278,-8.93315696716309,-10.4331302642822,0.772930383682251,0.771901369094849,-0.00845145314049912
14.6001443862915,-8.93921566009521,-10.439190864563,0.772894322872162,0.771862983703613,-0.00743781666880533
14.6201448440552,-8.94529056549072,-10.4452667236328,0.77286422252655,0.7718306183815,-0.00642147089071274
14.6401453018188,-8.95137786865234,-10.4513540267944,0.772840201854706,0.77180427312851,-0.00540305310715959
14.6601457595825,-8.9574728012085,-10.4574480056763,0.772822260856628,0.771784067153931,-0.00438336090334146
14.6801462173462,-8.9635705947876,-10.4635467529297,0.772810459136963,0.771770000457764,-0.00336319017233571
14.7001466751099,-8.9696683883667,-10.4696435928345,0.772804796695709,0.771762132644653,-0.00234301893999202
14.7201471328735,-8.9757604598999,-10.475736618042,0.772805333137512,0.7717604637146,-0.00132380346705102
14.7401475906372,-8.98184490203857,-10.4818210601807,0.772812068462372,0.771764934062958,-0.000305861815587597
14.7601480484009,-8.98791694641113,-10.4878931045532,0.772825002670288,0.771775543689728,0.000710009354930376
14.7801485061646,-8.99400997161865,-10.4939098358154,0.772843956947327,0.77179229259491,0.00172939527255211
14.8001489639282,-9.00001430511475,-10.4999752044678,0.772869050502777,0.771815061569214,0.0027339486115733
14.8201494216919,-9.00601863861084,-10.50599193573,0.772900104522705,0.771843791007996,0.00373850850657008
14.8401498794556,-9.01200008392334,-10.5119752883911,0.772936999797821,0.771878480911255,0.00473924656515293
14.8601503372192,-9.0179500579834,-10.5179262161255,0.77297967672348,0.771918952465057,0.00573472817736117
14.8801507949829,-9.02386474609375,-10.5238409042358,0.773028075695038,0.771965026855469,0.00672431524211157
14.9001512527466,-9.02977848052979,-10.5296783447266,0.773081958293915,0.772016704082489,0.00771375291881829
14.9201517105103,-9.03561782836914,-10.5355033874512,0.773141264915466,0.772073745727539,0.00869075683656852
14.9401521682739,-9.04140472412109,-10.5412874221802,0.773205816745758,0.772136032581329,0.00965899622445688
14.9601526260376,-9.0471019744873,-10.5470600128174,0.773275434970856,0.772203385829926,0.010612250293047
